symbol,LFC,FDR,ID
Fan1,-3.37E-07,1,ENSMUSG00000033458
Armcx1,9.23E-08,1,ENSMUSG00000033460
Crlf2,-2.11E-07,1,ENSMUSG00000033467
Cysltr2,7.82E-07,1,ENSMUSG00000033470
Tomm6,-4.41E-06,1,ENSMUSG00000033475
Fam160b1,-1.54E-07,1,ENSMUSG00000033478
Catsper2,-7.91E-07,1,ENSMUSG00000033486
Fndc3a,1.08E-06,1,ENSMUSG00000033487
Cryzl2,4.90E-07,1,ENSMUSG00000033488
Prss35,2.22E-06,0.439392079,ENSMUSG00000033491
Strc,-9.04E-07,1,ENSMUSG00000033498
Larp4b,3.58E-07,1,ENSMUSG00000033499
Crygs,1.62E-08,1,ENSMUSG00000033501
Cdc14a,1.56E-07,1,ENSMUSG00000033502
Asprv1,-3.34E-07,1,ENSMUSG00000033508
Otud7a,-1.31E-06,1,ENSMUSG00000033510
Idi2,-5.20E-07,1,ENSMUSG00000033520
Ppip5k1,-3.56E-07,1,ENSMUSG00000033526
Ttc7b,-3.98E-07,1,ENSMUSG00000033530
Casp4,8.02E-07,1,ENSMUSG00000033538
Idua,1.35E-07,1,ENSMUSG00000033540
Arhgef5,-8.03E-08,1,ENSMUSG00000033542
Gtf2a2,5.11E-07,1,ENSMUSG00000033543
Angptl1,1.24E-06,1,ENSMUSG00000033544
Znrf1,3.60E-06,0.382944379,ENSMUSG00000033545
Dph5,-9.14E-07,1,ENSMUSG00000033554
Fam20b,4.30E-07,1,ENSMUSG00000033557
Rbfox2,1.56E-06,1,ENSMUSG00000033565
Adgrb3,1.53E-06,1,ENSMUSG00000033569
Apol6,1.85E-06,1,ENSMUSG00000033576
Myo6,1.52E-07,1,ENSMUSG00000033577
Tmem35a,-1.19E-06,1,ENSMUSG00000033578
Fa2h,1.21E-07,1,ENSMUSG00000033579
Igf2bp2,1.40E-06,1,ENSMUSG00000033581
Ndn,-1.94E-06,1,ENSMUSG00000033585
Reep4,8.36E-07,1,ENSMUSG00000033589
Myo5c,-6.69E-07,1,ENSMUSG00000033590
Spata2l,-1.12E-06,1,ENSMUSG00000033594
Lgi3,7.76E-07,1,ENSMUSG00000033595
Rfwd3,1.34E-06,1,ENSMUSG00000033596
Caskin1,6.51E-09,1,ENSMUSG00000033597
Pank1,6.75E-07,1,ENSMUSG00000033610
Cplx1,2.53E-08,1,ENSMUSG00000033615
Map3k13,4.27E-07,1,ENSMUSG00000033618
Pcgf3,4.74E-07,1,ENSMUSG00000033623
Pdpr,-4.95E-07,1,ENSMUSG00000033624
Pik3c3,-1.81E-07,1,ENSMUSG00000033628
Hacd3,-2.11E-06,1,ENSMUSG00000033629
AW554918,-1.29E-06,1,ENSMUSG00000033632
Clec18a,-6.41E-08,1,ENSMUSG00000033633
Nat8f2,-1.46E-06,1,ENSMUSG00000033634
Piwil2,1.33E-06,1,ENSMUSG00000033644
Vps8,-5.17E-07,1,ENSMUSG00000033653
Ddx19b,-9.27E-07,1,ENSMUSG00000033658
Zfp7,1.22E-07,1,ENSMUSG00000033669
Cep350,2.22E-08,1,ENSMUSG00000033671
Gabrb3,5.80E-07,1,ENSMUSG00000033676
Qsox1,-6.65E-07,1,ENSMUSG00000033684
Ucp2,3.47E-06,0.102552181,ENSMUSG00000033685
1300017J02Rik,4.21E-07,1,ENSMUSG00000033688
Arhgap39,-1.29E-07,1,ENSMUSG00000033697
Acbd6,-1.07E-06,1,ENSMUSG00000033701
Fcsk,6.11E-07,1,ENSMUSG00000033703
Stard9,-1.59E-06,1,ENSMUSG00000033705
Smyd5,-6.33E-07,1,ENSMUSG00000033706
Lrrc24,-6.58E-07,1,ENSMUSG00000033707
Ccar2,2.13E-08,1,ENSMUSG00000033712
Foxn3,2.74E-06,1,ENSMUSG00000033713
Akr1c14,-4.69E-07,1,ENSMUSG00000033715
Adra2a,8.42E-07,1,ENSMUSG00000033717
Sfxn5,5.64E-07,1,ENSMUSG00000033720
Vav3,7.78E-08,1,ENSMUSG00000033721
BC034090,3.23E-07,1,ENSMUSG00000033722
Emx1,-6.22E-07,1,ENSMUSG00000033726
Lrrc14,-9.48E-07,1,ENSMUSG00000033728
Egr3,4.72E-07,1,ENSMUSG00000033730
Sf3b3,-2.01E-07,1,ENSMUSG00000033732
Spr,-1.78E-06,1,ENSMUSG00000033735
Fkbpl,-6.57E-07,1,ENSMUSG00000033739
St18,-5.18E-07,1,ENSMUSG00000033740
Gadd45gip1,-6.08E-06,1,ENSMUSG00000033751
Mnd1,2.00E-07,1,ENSMUSG00000033752
Rbm4b,1.75E-06,1,ENSMUSG00000033760
Recql4,-2.09E-06,1,ENSMUSG00000033762
Mtss2,1.19E-06,1,ENSMUSG00000033763
Tmem131l,-6.31E-07,1,ENSMUSG00000033767
Nrxn2,-1.35E-06,1,ENSMUSG00000033768
Exoc6b,1.32E-06,1,ENSMUSG00000033769
Rpap2,-1.11E-06,1,ENSMUSG00000033773
Npbwr1,-1.75E-06,1,ENSMUSG00000033774
Tlr13,2.53E-08,1,ENSMUSG00000033777
Asb13,-1.20E-07,1,ENSMUSG00000033781
Dysf,-3.59E-07,1,ENSMUSG00000033788
Tubgcp5,9.30E-07,1,ENSMUSG00000033790
Atp7a,7.42E-07,1,ENSMUSG00000033792
Atp6v1h,-1.63E-06,1,ENSMUSG00000033793
Tasor2,1.01E-06,1,ENSMUSG00000033799
Ephx4,1.72E-06,1,ENSMUSG00000033805
Tmem87a,-4.40E-08,1,ENSMUSG00000033808
Alg3,-7.82E-07,1,ENSMUSG00000033809
Tcea1,1.56E-06,1,ENSMUSG00000033813
Ppp1r16a,-2.43E-08,1,ENSMUSG00000033819
Dnah8,5.13E-07,1,ENSMUSG00000033826
Foxh1,1.74E-07,1,ENSMUSG00000033837
Mrpl15,-1.34E-06,1,ENSMUSG00000033845
Pla2g4c,7.50E-08,1,ENSMUSG00000033847
B3galt2,-4.35E-07,1,ENSMUSG00000033849
Kcnk10,1.11E-06,1,ENSMUSG00000033854
Ston1,6.27E-07,1,ENSMUSG00000033855
Engase,1.03E-06,1,ENSMUSG00000033857
Fgg,1.23E-07,1,ENSMUSG00000033860
Cdk10,-1.23E-06,1,ENSMUSG00000033862
Klf9,3.26E-06,1,ENSMUSG00000033863
Ppargc1b,-9.87E-07,1,ENSMUSG00000033871
Lgals3bp,-4.98E-07,1,ENSMUSG00000033880
Rbm46,6.62E-07,1,ENSMUSG00000033882
Zfp267,1.06E-06,1,ENSMUSG00000033883
Pxk,5.57E-07,1,ENSMUSG00000033885
Cfhr2,-1.33E-08,1,ENSMUSG00000033898
Map9,1.73E-07,1,ENSMUSG00000033900
Mapkbp1,1.82E-06,1,ENSMUSG00000033902
Ccp110,-1.71E-06,1,ENSMUSG00000033904
Zdhhc15,-8.76E-07,1,ENSMUSG00000033906
Usp36,7.95E-07,1,ENSMUSG00000033909
Gucy1a1,2.11E-07,1,ENSMUSG00000033910
Chmp2a,-2.48E-06,1,ENSMUSG00000033916
Gde1,-5.59E-07,1,ENSMUSG00000033917
Parl,-8.80E-09,1,ENSMUSG00000033918
Rbm34,-1.47E-06,1,ENSMUSG00000033931
Vhl,-2.89E-08,1,ENSMUSG00000033933
Ndufb7,-3.25E-06,1,ENSMUSG00000033938
Brk1,-1.09E-06,1,ENSMUSG00000033940
Mga,-7.09E-07,1,ENSMUSG00000033943
Zswim5,-2.08E-07,1,ENSMUSG00000033948
Trim36,-5.15E-07,1,ENSMUSG00000033949
Aspm,1.46E-06,1,ENSMUSG00000033952
Ppp3r1,-1.17E-07,1,ENSMUSG00000033953
Tnks1bp1,1.03E-07,1,ENSMUSG00000033955
Jcad,9.20E-07,1,ENSMUSG00000033960
Zfp446,7.12E-07,1,ENSMUSG00000033961
Fancd2os,-5.90E-07,1,ENSMUSG00000033963
Zbtb41,9.54E-07,1,ENSMUSG00000033964
Slc16a2,6.43E-08,1,ENSMUSG00000033965
Cdkl4,-1.90E-07,1,ENSMUSG00000033966
Rnf225,1.87E-06,1,ENSMUSG00000033967
Rfc3,8.50E-08,1,ENSMUSG00000033970
Zfp944,-1.00E-06,1,ENSMUSG00000033972
Gria2,-7.62E-07,1,ENSMUSG00000033981
Coil,1.67E-06,1,ENSMUSG00000033983
Tesk2,-5.74E-07,1,ENSMUSG00000033985
Dnah17,-2.56E-07,1,ENSMUSG00000033987
Ttc37,3.86E-07,1,ENSMUSG00000033991
Kcnk1,-2.42E-06,1,ENSMUSG00000033998
Slc66a2,-5.79E-07,1,ENSMUSG00000034006
Scaper,-6.00E-07,1,ENSMUSG00000034007
Rxfp1,2.04E-07,1,ENSMUSG00000034009
Pds5b,-4.68E-07,1,ENSMUSG00000034021
Cpsf1,-7.37E-08,1,ENSMUSG00000034022
Fancd2,-5.74E-07,1,ENSMUSG00000034023
Cct2,2.02E-06,1,ENSMUSG00000034024
Rpap1,2.15E-06,1,ENSMUSG00000034032
Ccdc17,-5.10E-09,1,ENSMUSG00000034035
Fgd5,1.17E-06,0.733957827,ENSMUSG00000034037
Galnt17,-4.65E-07,1,ENSMUSG00000034040
Lyl1,7.24E-07,1,ENSMUSG00000034041
Gpbp1l1,2.69E-06,1,ENSMUSG00000034042
Phka1,1.45E-07,1,ENSMUSG00000034055
Myrfl,3.02E-07,1,ENSMUSG00000034057
Ypel4,-5.85E-07,1,ENSMUSG00000034059
4930590J08Rik,1.17E-06,1,ENSMUSG00000034063
Poglut1,-8.17E-07,1,ENSMUSG00000034064
Farp2,2.78E-08,1,ENSMUSG00000034066
Zfp551,-4.62E-07,1,ENSMUSG00000034071
Zdhhc5,2.25E-06,1,ENSMUSG00000034075
Ccdc174,8.04E-08,1,ENSMUSG00000034083
Hdlbp,2.15E-06,1,ENSMUSG00000034088
Fstl5,-5.63E-07,1,ENSMUSG00000034098
Ctnnd1,1.12E-06,1,ENSMUSG00000034101
Meak7,2.89E-08,1,ENSMUSG00000034105
Ano7,8.65E-07,1,ENSMUSG00000034107
Ccs,-1.10E-06,1,ENSMUSG00000034108
Golim4,1.83E-07,1,ENSMUSG00000034109
Kctd7,-6.50E-07,1,ENSMUSG00000034110
Tmed8,4.19E-07,1,ENSMUSG00000034111
Atp2c2,1.53E-08,1,ENSMUSG00000034112
Scn11a,-7.88E-07,1,ENSMUSG00000034115
Ptgdr2,2.70E-07,1,ENSMUSG00000034117
Tpst1,7.36E-07,1,ENSMUSG00000034118
Srsf2,1.27E-06,1,ENSMUSG00000034120
Mks1,5.54E-07,1,ENSMUSG00000034121
Pomt2,-9.43E-07,1,ENSMUSG00000034126
Tspan8,1.37E-07,1,ENSMUSG00000034127
Sik3,1.39E-06,1,ENSMUSG00000034135
Tmem63c,1.58E-06,1,ENSMUSG00000034145
Exoc3,-1.49E-06,1,ENSMUSG00000034152
Ino80,1.31E-06,1,ENSMUSG00000034154
Tspoap1,-4.45E-07,1,ENSMUSG00000034156
Cipc,2.19E-06,1,ENSMUSG00000034157
Lrrc58,3.50E-07,1,ENSMUSG00000034158
Mab21l4,-2.13E-07,1,ENSMUSG00000034159
Ogt,2.73E-06,1,ENSMUSG00000034160
Scx,-1.54E-07,1,ENSMUSG00000034161
Zfc3h1,6.01E-07,1,ENSMUSG00000034163
Emid1,-3.23E-07,1,ENSMUSG00000034164
Ccnd3,1.28E-06,1,ENSMUSG00000034165
Irf2bpl,-7.01E-07,1,ENSMUSG00000034168
Faah,1.10E-06,1,ENSMUSG00000034171
Zbed5,3.20E-06,1,ENSMUSG00000034173
Rhbdd3,-1.26E-06,1,ENSMUSG00000034175
Rnf43,8.26E-07,1,ENSMUSG00000034177
6430628N08Rik,2.95E-07,1,ENSMUSG00000034185
Nsf,-1.80E-06,1,ENSMUSG00000034187
Hsdl1,-6.76E-07,1,ENSMUSG00000034189
Chmp7,5.96E-07,1,ENSMUSG00000034190
Lsm3,-5.72E-08,1,ENSMUSG00000034192
R3hcc1,1.31E-06,1,ENSMUSG00000034194
Gas2l1,-1.51E-07,1,ENSMUSG00000034201
Chchd4,-8.78E-07,1,ENSMUSG00000034203
Loxl2,2.51E-06,0.148152074,ENSMUSG00000034205
Polq,-7.57E-07,1,ENSMUSG00000034206
Rasl10a,-9.02E-07,1,ENSMUSG00000034209
Efcab14,2.91E-06,1,ENSMUSG00000034210
Mrps17,-3.64E-06,1,ENSMUSG00000034211
Ankmy1,3.58E-06,1,ENSMUSG00000034212
Vps18,-8.93E-07,1,ENSMUSG00000034216
Atm,2.63E-07,1,ENSMUSG00000034218
Gpc1,2.76E-06,1,ENSMUSG00000034220
Slc38a8,4.31E-07,1,ENSMUSG00000034224
Rhov,5.30E-07,1,ENSMUSG00000034226
Foxj1,-1.09E-06,1,ENSMUSG00000034227
Usp54,-3.45E-07,1,ENSMUSG00000034235
Golgb1,-4.09E-06,1,ENSMUSG00000034243
Hdac11,-3.96E-07,1,ENSMUSG00000034245
Plekhm1,5.32E-07,1,ENSMUSG00000034247
Slc25a37,3.56E-07,1,ENSMUSG00000034248
Senp6,9.55E-07,1,ENSMUSG00000034252
Agpat1,2.74E-06,1,ENSMUSG00000034254
Arhgap27,-4.29E-07,1,ENSMUSG00000034255
Flvcr2,-1.07E-07,1,ENSMUSG00000034258
Exosc4,-3.09E-06,1,ENSMUSG00000034259
Ints14,-8.00E-09,1,ENSMUSG00000034263
Zdhhc14,-1.30E-06,1,ENSMUSG00000034265
Batf,2.49E-07,0.036763195,ENSMUSG00000034266
Setd5,-5.76E-07,1,ENSMUSG00000034269
Jdp2,-8.56E-07,1,ENSMUSG00000034271
Thoc5,-6.03E-07,1,ENSMUSG00000034274
Igsf9b,2.52E-06,1,ENSMUSG00000034275
Dnajc17,-4.50E-07,1,ENSMUSG00000034278
Evpl,-2.05E-06,0.392327355,ENSMUSG00000034282
Nek9,1.38E-07,1,ENSMUSG00000034290
Traf3ip1,-4.75E-07,1,ENSMUSG00000034292
Fhod3,1.85E-06,1,ENSMUSG00000034295
Med13,1.91E-06,1,ENSMUSG00000034297
Fam53c,2.37E-06,1,ENSMUSG00000034300
Ccdc15,-2.02E-07,1,ENSMUSG00000034303
Sdr42e1,6.61E-07,1,ENSMUSG00000034308
Tmem132d,2.05E-06,0.550183569,ENSMUSG00000034310
Kif4,-1.88E-06,1,ENSMUSG00000034311
Iqsec1,1.87E-06,1,ENSMUSG00000034312
Trim59,-6.40E-07,1,ENSMUSG00000034317
Slc26a2,1.88E-06,1,ENSMUSG00000034320
Exosc1,-2.02E-08,1,ENSMUSG00000034321
Tmem132c,-1.43E-08,1,ENSMUSG00000034324
Kctd9,-4.70E-07,1,ENSMUSG00000034327
Brip1,9.07E-07,1,ENSMUSG00000034329
Plcg2,3.90E-07,1,ENSMUSG00000034330
Zbed4,1.26E-06,1,ENSMUSG00000034333
Fam151b,-4.35E-07,1,ENSMUSG00000034334
Ina,1.84E-07,1,ENSMUSG00000034336
Wbp2,-1.24E-07,1,ENSMUSG00000034341
Cbl,4.71E-08,1,ENSMUSG00000034342
Ube2f,-1.78E-06,1,ENSMUSG00000034343
Gtf2h5,-2.85E-06,1,ENSMUSG00000034345
Smc4,2.89E-07,1,ENSMUSG00000034349
Ramp1,1.05E-06,1,ENSMUSG00000034353
Mtmr3,1.60E-06,1,ENSMUSG00000034354
Cpne2,3.09E-06,1,ENSMUSG00000034361
Tkfc,-6.23E-07,1,ENSMUSG00000034371
Tulp4,-4.69E-07,1,ENSMUSG00000034377
Wdr5b,-1.45E-06,1,ENSMUSG00000034379
AI661453,8.94E-07,1,ENSMUSG00000034382
Barhl2,-8.61E-07,1,ENSMUSG00000034384
Cmip,2.91E-07,1,ENSMUSG00000034390
Fbxo15,3.87E-08,1,ENSMUSG00000034391
Spata6,1.73E-06,1,ENSMUSG00000034401
Pja1,-5.62E-06,1,ENSMUSG00000034403
Tbc1d10a,1.18E-06,1,ENSMUSG00000034412
Neurl1b,-1.30E-06,1,ENSMUSG00000034413
Pkd1l2,-1.40E-07,1,ENSMUSG00000034416
Parp14,1.57E-06,1,ENSMUSG00000034422
Gcsh,7.92E-07,1,ENSMUSG00000034424
Myo15b,-3.16E-07,1,ENSMUSG00000034427
Zfp707,6.47E-07,1,ENSMUSG00000034429
Zxdc,-4.12E-07,1,ENSMUSG00000034430
Cops8,-1.68E-07,1,ENSMUSG00000034432
Tmem30b,1.07E-06,1,ENSMUSG00000034435
NA,1.41E-06,1,ENSMUSG00000034437
Gbp8,-4.10E-08,1,ENSMUSG00000034438
Trmt5,1.51E-06,1,ENSMUSG00000034442
Cyb561a3,1.41E-06,1,ENSMUSG00000034445
Dhrs11,1.06E-07,1,ENSMUSG00000034449
Slc24a1,-7.41E-07,1,ENSMUSG00000034452
Polr3b,-9.99E-08,1,ENSMUSG00000034453
Eda2r,5.80E-07,1,ENSMUSG00000034457
Ifit1,-6.88E-08,1,ENSMUSG00000034459
Six4,7.07E-07,1,ENSMUSG00000034460
Pkd2,1.51E-06,1,ENSMUSG00000034462
Scara3,-2.78E-07,1,ENSMUSG00000034463
Dynlrb2,-1.53E-07,1,ENSMUSG00000034467
Caskin2,2.76E-06,0.48296568,ENSMUSG00000034471
Rasd2,1.37E-06,1,ENSMUSG00000034472
Sec22a,-8.82E-08,1,ENSMUSG00000034473
Diaph2,5.27E-07,1,ENSMUSG00000034480
Snx2,-4.36E-07,1,ENSMUSG00000034484
Uaca,-8.93E-07,1,ENSMUSG00000034485
Poglut3,-5.30E-07,1,ENSMUSG00000034487
Edil3,-5.62E-08,1,ENSMUSG00000034488
NA,-8.75E-07,1,ENSMUSG00000034493
Pcnx4,-1.20E-07,1,ENSMUSG00000034501
Mad2l1bp,-8.21E-08,1,ENSMUSG00000034509
Hmgxb4,-3.80E-07,1,ENSMUSG00000034518
Gjc1,1.18E-06,1,ENSMUSG00000034520
Zfp395,9.36E-07,1.14E-12,ENSMUSG00000034522
Ice1,-1.57E-07,1,ENSMUSG00000034525
Fbxo16,1.21E-06,1,ENSMUSG00000034532
Scn10a,-6.11E-07,1,ENSMUSG00000034533
Zfp418,2.16E-07,1,ENSMUSG00000034538
Morc2a,-1.94E-07,1,ENSMUSG00000034543
Rsrc1,-5.06E-07,1,ENSMUSG00000034544
Hdx,3.69E-07,1,ENSMUSG00000034551
Zswim2,-1.42E-07,1,ENSMUSG00000034552
Zfyve9,-9.84E-07,1,ENSMUSG00000034557
Washc4,-9.40E-07,1,ENSMUSG00000034560
Ccpg1,-1.38E-06,1,ENSMUSG00000034563
Atp5h,3.58E-06,1,ENSMUSG00000034566
Inpp5j,4.83E-07,1,ENSMUSG00000034570
Ptpn13,6.38E-07,1,ENSMUSG00000034573
Daam1,3.98E-07,1,ENSMUSG00000034574
Tent4a,-7.41E-07,1,ENSMUSG00000034575
Pla2g3,-8.25E-07,1,ENSMUSG00000034579
Exph5,-3.20E-06,0.139965207,ENSMUSG00000034584
Hid1,5.81E-07,1,ENSMUSG00000034586
8430429K09Rik,-1.02E-06,1,ENSMUSG00000034587
Slc41a2,1.80E-06,1,ENSMUSG00000034591
Myo5a,1.75E-06,1,ENSMUSG00000034593
Ppp1r18,1.82E-06,1,ENSMUSG00000034595
2700049A03Rik,-4.47E-07,1,ENSMUSG00000034601
Mon2,-8.93E-07,1,ENSMUSG00000034602
Tut4,1.52E-06,1,ENSMUSG00000034610
Chst11,7.87E-07,1,ENSMUSG00000034612
Ppm1h,-1.89E-06,1,ENSMUSG00000034613
Pik3ip1,-1.43E-06,1,ENSMUSG00000034614
Ssh3,-1.02E-07,1,ENSMUSG00000034616
Mtrr,1.81E-07,1,ENSMUSG00000034617
Rxylt1,1.45E-06,1,ENSMUSG00000034620
Gpatch8,-1.06E-06,1,ENSMUSG00000034621
Prss55,-4.37E-07,1,ENSMUSG00000034623
Zyg11b,5.89E-08,1,ENSMUSG00000034636
Setmar,-6.25E-07,1,ENSMUSG00000034639
Tiparp,-1.42E-06,1,ENSMUSG00000034640
Cd300ld,3.32E-07,4.26E-05,ENSMUSG00000034641
Ankrd12,-1.78E-06,1,ENSMUSG00000034647
Lrrn1,-1.01E-06,1,ENSMUSG00000034648
Cd300a,3.26E-07,1,ENSMUSG00000034652
Ythdc2,-1.21E-07,1,ENSMUSG00000034653
Cacna1a,2.72E-06,1,ENSMUSG00000034656
Tmem109,-5.39E-07,1,ENSMUSG00000034659
Bmp2k,1.36E-06,1,ENSMUSG00000034663
Itga2b,-1.05E-06,1,ENSMUSG00000034664
Xpot,7.77E-07,1,ENSMUSG00000034667
Pbx2,-3.46E-07,1,ENSMUSG00000034673
Tdg,3.49E-07,1,ENSMUSG00000034674
Dbn1,1.27E-06,1,ENSMUSG00000034675
Rnps1,-2.36E-06,1,ENSMUSG00000034681
Ppp1r1c,-2.03E-07,1,ENSMUSG00000034683
Sema3f,1.31E-06,1,ENSMUSG00000034684
Fam171a2,-7.12E-07,1,ENSMUSG00000034685
Prr7,-8.23E-07,1,ENSMUSG00000034686
Fras1,1.27E-06,1,ENSMUSG00000034687
Neurod1,-5.05E-08,1,ENSMUSG00000034701
Dnai2,3.07E-06,0.076316,ENSMUSG00000034706
Gns,-9.68E-07,1,ENSMUSG00000034707
Grn,2.97E-06,1,ENSMUSG00000034708
Ppp1r21,7.20E-07,1,ENSMUSG00000034709
Ttyh2,4.40E-07,1,ENSMUSG00000034714
Tmx4,-1.43E-07,1,ENSMUSG00000034723
Cnot6l,1.00E-06,1,ENSMUSG00000034724
Mrps10,-8.04E-07,1,ENSMUSG00000034729
Adgrb1,1.21E-06,1,ENSMUSG00000034730
Dgkh,-7.52E-07,1,ENSMUSG00000034731
Pabpc5,-4.89E-08,1,ENSMUSG00000034732
Nostrin,5.53E-07,7.74E-09,ENSMUSG00000034738
Nagk,-3.60E-06,1,ENSMUSG00000034744
Sirt6,1.55E-06,1,ENSMUSG00000034748
Mast4,1.25E-06,1,ENSMUSG00000034751
Pcdh11x,-7.62E-07,1,ENSMUSG00000034755
Tmub2,-3.80E-07,1,ENSMUSG00000034757
Tle6,1.66E-06,1,ENSMUSG00000034758
Map4k5,-5.81E-07,1,ENSMUSG00000034761
Glis1,-8.58E-07,1,ENSMUSG00000034762
NA,-3.92E-07,1,ENSMUSG00000034764
Dusp5,-4.64E-07,1,ENSMUSG00000034765
Asb16,-2.09E-07,1,ENSMUSG00000034768
Tle2,7.74E-07,1,ENSMUSG00000034771
Hrob,-1.00E-06,1,ENSMUSG00000034773
Vax2,4.07E-07,1,ENSMUSG00000034777
B3galt1,3.20E-08,1,ENSMUSG00000034780
Gna11,-7.97E-07,1,ENSMUSG00000034781
Cd207,8.37E-07,0.791553166,ENSMUSG00000034783
Gpsm3,-1.71E-06,1,ENSMUSG00000034786
Rab24,-1.24E-06,1,ENSMUSG00000034789
Gna15,2.09E-06,0.502706372,ENSMUSG00000034792
G6pc3,-1.98E-06,1,ENSMUSG00000034793
Ccdc122,-9.30E-07,1,ENSMUSG00000034795
Cpne7,-6.11E-07,1,ENSMUSG00000034796
Unc13a,-1.30E-06,1,ENSMUSG00000034799
Zfp661,1.23E-07,1,ENSMUSG00000034800
Sos2,2.87E-06,1,ENSMUSG00000034801
Colgalt1,-1.01E-06,1,ENSMUSG00000034807
Scn7a,-2.67E-07,1,ENSMUSG00000034810
Grip1,-4.30E-07,1,ENSMUSG00000034813
Celf5,3.72E-07,1,ENSMUSG00000034818
Cpsf7,-3.87E-07,1,ENSMUSG00000034820
Nrip3,2.98E-06,1,ENSMUSG00000034825
Nup54,7.36E-07,1,ENSMUSG00000034826
Nxnl1,-2.17E-06,1,ENSMUSG00000034829
Tet3,2.94E-06,1,ENSMUSG00000034832
Tespa1,1.51E-07,1,ENSMUSG00000034833
Gnat1,-1.02E-06,1,ENSMUSG00000034837
Larp6,4.96E-08,1,ENSMUSG00000034839
Art3,4.09E-06,0.239332738,ENSMUSG00000034842
Plvap,-8.38E-07,1,ENSMUSG00000034845
Ttc21b,-7.66E-07,1,ENSMUSG00000034848
Tmem127,-1.16E-06,1,ENSMUSG00000034850
Acot11,1.01E-07,1,ENSMUSG00000034853
Mfsd12,-1.28E-06,1,ENSMUSG00000034854
Cxcl10,1.15E-06,0.552395318,ENSMUSG00000034855
Fam214a,1.22E-06,1,ENSMUSG00000034858
Ano8,-4.44E-07,1,ENSMUSG00000034863
Ankrd27,-1.06E-06,1,ENSMUSG00000034867
Myl12b,9.73E-06,1,ENSMUSG00000034868
Fam151a,2.38E-07,1,ENSMUSG00000034871
Gipc3,7.67E-08,1,ENSMUSG00000034872
Nudt19,-3.77E-08,1,ENSMUSG00000034875
Mrpl34,-8.16E-07,1,ENSMUSG00000034880
Tbxa2r,-8.69E-07,1,ENSMUSG00000034881
Cactin,-1.25E-07,1,ENSMUSG00000034889
Sncb,4.20E-07,1,ENSMUSG00000034891
Rps29,1.73E-06,1,ENSMUSG00000034892
Cog3,2.03E-08,1,ENSMUSG00000034893
Filip1,-5.39E-07,1,ENSMUSG00000034898
Pip5k1c,-3.00E-07,1,ENSMUSG00000034902
Cobll1,1.19E-06,1,ENSMUSG00000034903
Ncaph,5.98E-07,1,ENSMUSG00000034906
Sidt2,2.24E-07,1,ENSMUSG00000034908
Pygo1,1.20E-06,1,ENSMUSG00000034910
Ushbp1,3.71E-07,1,ENSMUSG00000034911
Mdga2,1.97E-07,1,ENSMUSG00000034912
Tjp3,4.40E-07,1,ENSMUSG00000034917
Cdhr2,-4.61E-07,1,ENSMUSG00000034918
Ttc22,9.33E-07,1,ENSMUSG00000034919
Ly6g6f,5.05E-08,1,ENSMUSG00000034923
Dhcr24,-6.19E-07,1,ENSMUSG00000034926
Rnf44,1.11E-06,1,ENSMUSG00000034928
Rtkn,-1.48E-07,1,ENSMUSG00000034930
Dhx8,-3.24E-07,1,ENSMUSG00000034931
Mrpl54,-1.11E-07,1,ENSMUSG00000034932
Arl4d,-4.66E-07,1,ENSMUSG00000034936
Synrg,5.44E-07,1,ENSMUSG00000034940
Tmem106a,8.65E-08,1,ENSMUSG00000034947
Zfr2,-2.44E-06,1,ENSMUSG00000034949
Cog7,-7.64E-07,1,ENSMUSG00000034951
Cebpa,8.31E-08,1,ENSMUSG00000034957
Atcay,-1.54E-06,1,ENSMUSG00000034958
Rubcnl,1.51E-07,1,ENSMUSG00000034959
Lbx2,2.21E-08,1,ENSMUSG00000034968
Dop1a,-5.34E-07,1,ENSMUSG00000034973
Dapk3,-4.15E-07,1,ENSMUSG00000034974
Parm1,-6.35E-07,1,ENSMUSG00000034981
Hrh2,7.17E-07,1,ENSMUSG00000034987
Otoa,9.01E-09,1,ENSMUSG00000034990
Vat1,3.21E-07,1,ENSMUSG00000034993
Eef2,-2.01E-06,1,ENSMUSG00000034994
Htr2a,-6.45E-08,1,ENSMUSG00000034997
Foxn2,-1.87E-06,1,ENSMUSG00000034998
Dpp4,1.06E-06,1,ENSMUSG00000035000
Igsf6,-5.99E-08,1,ENSMUSG00000035004
Rundc1,6.11E-07,1,ENSMUSG00000035007
Zbtb7a,3.24E-06,1,ENSMUSG00000035011
Epgn,2.83E-07,1,ENSMUSG00000035020
Baz1a,-3.59E-08,1,ENSMUSG00000035021
Ncapd3,-3.96E-08,1,ENSMUSG00000035024
Map2k2,-4.21E-07,1,ENSMUSG00000035027
Nek11,2.33E-07,1,ENSMUSG00000035032
Ccl5,3.77E-07,1,ENSMUSG00000035042
Zc3h12b,9.07E-07,1,ENSMUSG00000035045
Kri1,-1.03E-07,1,ENSMUSG00000035047
Anapc13,1.08E-05,1,ENSMUSG00000035048
Rrp12,-2.24E-07,1,ENSMUSG00000035049
Dhx57,-5.22E-07,1,ENSMUSG00000035051
Mgat4d,-5.99E-07,1,ENSMUSG00000035057
Zc4h2,6.62E-07,1,ENSMUSG00000035062
Eef2k,6.36E-07,1,ENSMUSG00000035064
Xkr6,4.28E-07,1,ENSMUSG00000035067
