symbol,LFC,FDR,ID
Abhd6,1.54E-06,1,ENSMUSG00000025277
Flnb,1.21E-07,1,ENSMUSG00000025278
Dnase1l3,1.41E-06,1,ENSMUSG00000025279
Polr3a,2.60E-07,1,ENSMUSG00000025280
Sat1,-6.37E-06,1,ENSMUSG00000025283
Acot9,-2.35E-06,1,ENSMUSG00000025287
Prdx4,-1.76E-06,1,ENSMUSG00000025289
Rps24,2.34E-06,1,ENSMUSG00000025290
Ptprj,2.25E-06,0.736636979,ENSMUSG00000025314
Banp,4.48E-07,1,ENSMUSG00000025316
Car5a,-1.26E-06,1,ENSMUSG00000025317
Jph3,8.60E-06,0.226858155,ENSMUSG00000025318
Itgb8,3.85E-07,1,ENSMUSG00000025321
Sp4,2.20E-07,1,ENSMUSG00000025323
Ube3a,4.79E-06,1,ENSMUSG00000025326
Padi3,1.78E-07,1,ENSMUSG00000025328
Padi1,-2.14E-07,1,ENSMUSG00000025329
Padi4,-3.93E-07,1,ENSMUSG00000025330
Kdm5c,-1.52E-08,1,ENSMUSG00000025332
Sbds,-8.41E-06,1,ENSMUSG00000025337
Rabgef1,-6.27E-08,1,ENSMUSG00000025340
Mettl7b,2.89E-06,1,ENSMUSG00000025347
Itga7,2.62E-06,1,ENSMUSG00000025348
Rdh5,-1.23E-06,1,ENSMUSG00000025350
Cd63,8.61E-07,1,ENSMUSG00000025351
Gdf11,4.80E-06,0.642374972,ENSMUSG00000025352
Ormdl2,1.14E-06,1,ENSMUSG00000025353
Dnajc14,9.46E-07,1,ENSMUSG00000025354
Mmp19,-3.24E-07,1,ENSMUSG00000025355
Dgka,1.33E-06,1,ENSMUSG00000025357
Cdk2,-1.97E-06,0.836872747,ENSMUSG00000025358
Pmel,1.20E-06,1,ENSMUSG00000025359
Rps26,3.74E-06,1,ENSMUSG00000025362
Pa2g4,-8.04E-07,1,ENSMUSG00000025364
Esyt1,2.02E-06,1,ENSMUSG00000025366
Smarcc2,2.09E-06,1,ENSMUSG00000025369
Cdh9,-1.83E-07,1,ENSMUSG00000025370
Chmp6,-3.92E-07,1,ENSMUSG00000025371
Baiap2,-9.26E-07,1,ENSMUSG00000025372
Rnf41,-4.81E-07,1,ENSMUSG00000025373
Nabp2,-1.42E-06,1,ENSMUSG00000025374
Aatk,1.52E-06,1,ENSMUSG00000025375
Tepsin,3.50E-07,1,ENSMUSG00000025377
Fscn2,7.47E-07,1,ENSMUSG00000025380
Cnpy2,2.60E-06,1,ENSMUSG00000025381
Il23a,-1.56E-06,1,ENSMUSG00000025383
Faap100,8.19E-07,1,ENSMUSG00000025384
Pde6g,-1.68E-06,0.920928096,ENSMUSG00000025386
Mip,1.08E-06,1,ENSMUSG00000025389
Atp5b,-3.99E-06,1,ENSMUSG00000025393
Prim1,-1.22E-07,1,ENSMUSG00000025395
Tac2,4.41E-07,1,ENSMUSG00000025400
Myo1a,3.11E-07,1,ENSMUSG00000025401
Nab2,1.83E-06,1,ENSMUSG00000025402
Shmt2,1.33E-07,1,ENSMUSG00000025403
R3hdm2,1.36E-06,1,ENSMUSG00000025404
Gli1,-2.76E-06,0.58903036,ENSMUSG00000025407
Ddit3,1.76E-06,1,ENSMUSG00000025408
Mbd6,6.95E-07,1,ENSMUSG00000025409
Dctn2,2.23E-06,1,ENSMUSG00000025410
Ttc4,2.51E-07,1,ENSMUSG00000025413
Pip4k2c,7.89E-07,1,ENSMUSG00000025417
Katnal2,8.18E-07,1,ENSMUSG00000025420
Hdhd2,-4.68E-06,1,ENSMUSG00000025421
Agap2,1.92E-06,1,ENSMUSG00000025422
Pias2,-1.21E-06,1,ENSMUSG00000025423
St8sia5,4.01E-07,1,ENSMUSG00000025425
Rnf165,3.58E-06,0.274822465,ENSMUSG00000025427
Atp5a1,-1.94E-06,1,ENSMUSG00000025428
Pstpip2,-1.75E-06,1,ENSMUSG00000025429
Avil,-2.79E-08,1,ENSMUSG00000025432
Atp23,-3.83E-07,1,ENSMUSG00000025436
Usp33,-4.94E-07,1,ENSMUSG00000025437
Clns1a,-4.07E-06,1,ENSMUSG00000025439
NA,1.00E-07,1,ENSMUSG00000025450
Paip1,-3.12E-06,1,ENSMUSG00000025451
Nnt,1.45E-07,1,ENSMUSG00000025453
Scart1,-1.82E-06,0.882241958,ENSMUSG00000025461
Paox,-8.46E-07,1,ENSMUSG00000025464
Echs1,7.08E-07,1,ENSMUSG00000025465
Fuom,-5.37E-08,1,ENSMUSG00000025466
Caly,1.31E-07,1,ENSMUSG00000025468
Msx3,1.59E-07,1,ENSMUSG00000025469
Zfp511,-8.71E-07,1,ENSMUSG00000025470
Adam8,3.18E-06,0.753501096,ENSMUSG00000025473
Tubgcp2,-5.05E-07,1,ENSMUSG00000025474
Adgra1,1.16E-06,1,ENSMUSG00000025475
Inpp5a,2.41E-06,0.744102212,ENSMUSG00000025477
Dpysl4,2.19E-06,1,ENSMUSG00000025478
Cyp2e1,9.14E-07,1,ENSMUSG00000025479
Syce1,-4.95E-08,1,ENSMUSG00000025480
Urah,9.13E-07,1,ENSMUSG00000025481
Odf3,9.22E-08,1,ENSMUSG00000025482
Bet1l,1.63E-06,1,ENSMUSG00000025484
Ric8a,-1.49E-06,1,ENSMUSG00000025485
Sirt3,-1.88E-06,1,ENSMUSG00000025486
Psmd13,-4.39E-07,1,ENSMUSG00000025487
Ifitm5,1.80E-07,1,ENSMUSG00000025489
Ifitm1,8.09E-07,1,ENSMUSG00000025491
Ifitm3,1.06E-06,1,ENSMUSG00000025492
Sigirr,-2.61E-07,1,ENSMUSG00000025494
Ptdss2,-2.82E-07,1,ENSMUSG00000025495
Drd4,2.03E-06,1,ENSMUSG00000025496
Cdhr5,-1.57E-07,1,ENSMUSG00000025497
Irf7,-1.20E-07,1,ENSMUSG00000025498
Hras,4.92E-07,1,ENSMUSG00000025499
Lmntd2,1.42E-06,1,ENSMUSG00000025500
Taldo1,2.53E-06,1,ENSMUSG00000025503
Eps8l2,-8.48E-07,1,ENSMUSG00000025504
Tmem80,8.96E-07,1,ENSMUSG00000025505
Pidd1,1.38E-06,1,ENSMUSG00000025507
Rplp2,4.15E-06,1,ENSMUSG00000025508
Pnpla2,-6.20E-08,1,ENSMUSG00000025509
Cd151,-1.90E-06,1,ENSMUSG00000025510
Tspan4,-8.74E-07,1,ENSMUSG00000025511
Chid1,-6.35E-07,1,ENSMUSG00000025512
Muc2,-3.43E-06,0.594811197,ENSMUSG00000025515
Tmem192,-1.26E-06,1,ENSMUSG00000025521
Apool,-6.70E-07,1,ENSMUSG00000025525
Zfp711,5.31E-07,1,ENSMUSG00000025529
Chm,-3.84E-07,1,ENSMUSG00000025531
Crcp,4.93E-07,1,ENSMUSG00000025532
Asl,3.19E-06,1,ENSMUSG00000025533
Gusb,4.33E-06,1,ENSMUSG00000025534
Phkg1,-1.59E-06,1,ENSMUSG00000025537
Sumf2,6.13E-07,1,ENSMUSG00000025538
Tm9sf2,-3.27E-06,1,ENSMUSG00000025544
Clybl,-2.95E-07,1,ENSMUSG00000025545
Fgf14,5.45E-07,1,ENSMUSG00000025551
Farp1,-3.12E-07,1,ENSMUSG00000025555
Slc15a1,4.74E-06,0.753501096,ENSMUSG00000025557
Dock9,1.24E-06,1,ENSMUSG00000025558
Tnrc6c,-1.93E-07,1,ENSMUSG00000025571
Tmc6,6.21E-07,1,ENSMUSG00000025572
Tk1,5.77E-07,1,ENSMUSG00000025574
Cant1,1.63E-06,1,ENSMUSG00000025575
Rbfox3,2.90E-07,1,ENSMUSG00000025576
Cbx2,1.35E-06,1,ENSMUSG00000025577
Cbx8,-5.72E-07,1,ENSMUSG00000025578
Gaa,3.62E-06,1,ENSMUSG00000025579
Eif4a3,6.56E-07,1,ENSMUSG00000025580
Nptx1,1.23E-06,1,ENSMUSG00000025582
Rptor,1.42E-06,1,ENSMUSG00000025583
Pde8a,1.81E-06,1,ENSMUSG00000025584
Cpeb1,-4.57E-07,1,ENSMUSG00000025586
Nat1,-3.06E-07,1,ENSMUSG00000025588
Tma16,-2.75E-08,1,ENSMUSG00000025591
Dach2,3.85E-07,1,ENSMUSG00000025592
Zfp202,-9.11E-08,1,ENSMUSG00000025602
Copg2,-1.48E-06,1,ENSMUSG00000025607
Podxl,1.66E-08,1,ENSMUSG00000025608
Mkln1,-3.40E-06,1,ENSMUSG00000025609
Map3k7cl,2.94E-07,1,ENSMUSG00000025610
Bach1,2.17E-06,1,ENSMUSG00000025612
Cct8,-2.66E-06,1,ENSMUSG00000025613
Usp16,8.58E-07,1,ENSMUSG00000025616
Phf6,1.09E-06,1,ENSMUSG00000025626
Hprt,-4.21E-06,1,ENSMUSG00000025630
Gm7628,-9.20E-06,0.470177691,ENSMUSG00000025644
Ccdc51,-1.26E-06,1,ENSMUSG00000025645
Atrip,5.45E-07,1,ENSMUSG00000025646
Shisa5,-2.44E-06,1,ENSMUSG00000025647
Pfkfb4,6.73E-07,1,ENSMUSG00000025648
Col7a1,3.41E-07,1,ENSMUSG00000025650
Uqcrc1,-5.43E-06,1,ENSMUSG00000025651
Arhgef9,4.25E-07,1,ENSMUSG00000025656
Cnksr2,1.35E-06,1,ENSMUSG00000025658
Rps6ka6,3.03E-07,1,ENSMUSG00000025665
Tmem47,5.57E-07,1,ENSMUSG00000025666
Alox5,-1.35E-08,1,ENSMUSG00000025701
Marchf8,6.93E-07,1,ENSMUSG00000025702
Myo3a,-5.19E-07,1,ENSMUSG00000025716
Wdr73,-5.58E-07,1,ENSMUSG00000025722
Nmb,1.27E-06,1,ENSMUSG00000025723
Sec11a,-2.50E-06,1,ENSMUSG00000025724
Slc28a1,6.55E-07,1,ENSMUSG00000025726
A930017K11Rik,1.79E-07,1,ENSMUSG00000025727
Pigq,1.42E-06,1,ENSMUSG00000025728
Rab40c,-4.12E-07,1,ENSMUSG00000025730
Mettl26,-3.15E-07,1,ENSMUSG00000025731
Mcrip2,1.31E-07,1,ENSMUSG00000025732
Rhot2,5.97E-07,1,ENSMUSG00000025733
Rhbdl1,3.15E-07,1,ENSMUSG00000025735
Jmjd8,-5.07E-07,1,ENSMUSG00000025736
Wdr24,-9.49E-08,1,ENSMUSG00000025737
Fbxl16,1.33E-06,1,ENSMUSG00000025738
Gng13,2.33E-06,0.637561969,ENSMUSG00000025739
Prps2,5.93E-07,1,ENSMUSG00000025742
Sdc3,2.99E-06,1,ENSMUSG00000025743
Hadha,1.83E-06,1,ENSMUSG00000025745
Il6,8.12E-07,1,ENSMUSG00000025746
Tyms,-3.75E-07,1,ENSMUSG00000025747
Agbl1,9.47E-07,1,ENSMUSG00000025754
Hspa4l,-1.46E-07,1,ENSMUSG00000025757
Plk4,-6.92E-07,1,ENSMUSG00000025758
Mfsd8,9.59E-07,1,ENSMUSG00000025759
Larp1b,-3.05E-07,1,ENSMUSG00000025762
Jade1,1.54E-06,1,ENSMUSG00000025764
D3Ertd751e,-4.95E-07,1,ENSMUSG00000025766
Crispld1,2.43E-07,1,ENSMUSG00000025776
Gdap1,-3.11E-08,1,ENSMUSG00000025777
Ly96,7.02E-07,1,ENSMUSG00000025779
Itih5,-2.08E-07,1,ENSMUSG00000025780
Atp5c1,-9.65E-06,1,ENSMUSG00000025781
Taf3,-3.55E-07,1,ENSMUSG00000025782
Clec3b,6.04E-07,1,ENSMUSG00000025784
Exosc7,-1.78E-06,1,ENSMUSG00000025785
Zdhhc3,6.99E-07,1,ENSMUSG00000025786
Tgm4,9.39E-07,1,ENSMUSG00000025787
St8sia2,1.98E-08,1,ENSMUSG00000025789
Slco3a1,2.50E-06,1,ENSMUSG00000025790
Pgm1,-8.11E-07,1,ENSMUSG00000025791
Slc25a10,-8.57E-08,1,ENSMUSG00000025792
Hgs,-1.05E-07,1,ENSMUSG00000025793
Rpl14,5.99E-06,1,ENSMUSG00000025794
Rassf3,-1.06E-06,1,ENSMUSG00000025795
Ccr1,1.24E-07,1,ENSMUSG00000025804
Ccdc7a,-1.91E-07,1,ENSMUSG00000025808
Itgb1,2.46E-06,1,ENSMUSG00000025809
Nrp1,4.22E-07,1,ENSMUSG00000025810
Pard3,7.24E-07,1,ENSMUSG00000025812
Homer2,-2.52E-07,1,ENSMUSG00000025813
Dhtkd1,1.03E-06,1,ENSMUSG00000025815
Sec61a2,-1.72E-06,1,ENSMUSG00000025816
Nudt5,-4.43E-06,1,ENSMUSG00000025817
Zfp282,2.28E-06,0.890317221,ENSMUSG00000025821
Pdia4,-2.91E-06,1,ENSMUSG00000025823
Iscu,-7.37E-06,1,ENSMUSG00000025825
Fam20c,4.76E-07,1,ENSMUSG00000025854
Prkar1b,4.63E-07,1,ENSMUSG00000025855
Pdgfa,3.67E-06,1,ENSMUSG00000025856
Dnaaf5,3.19E-07,1,ENSMUSG00000025857
Get4,-6.62E-07,1,ENSMUSG00000025858
Xiap,2.02E-06,1,ENSMUSG00000025860
Stag2,1.93E-06,1,ENSMUSG00000025862
Cplx2,4.02E-06,0.887757354,ENSMUSG00000025867
Higd2a,7.93E-07,1,ENSMUSG00000025868
Nop16,-2.35E-06,1,ENSMUSG00000025869
Arl10,-3.78E-07,1,ENSMUSG00000025870
4833439L19Rik,-1.45E-06,1,ENSMUSG00000025871
Thoc3,-5.83E-07,1,ENSMUSG00000025872
Faf2,-2.49E-06,1,ENSMUSG00000025873
Tspan17,-7.34E-07,1,ENSMUSG00000025875
Unc5a,8.51E-07,1,ENSMUSG00000025876
Hk3,-1.12E-06,1,ENSMUSG00000025877
Uimc1,1.51E-06,1,ENSMUSG00000025878
Smad7,-1.83E-07,1,ENSMUSG00000025880
Myo5b,-9.12E-07,1,ENSMUSG00000025885
Casp12,1.26E-06,1,ENSMUSG00000025887
Casp1,2.46E-07,1,ENSMUSG00000025888
Snca,6.61E-08,1,ENSMUSG00000025889
Gria4,1.37E-06,1,ENSMUSG00000025892
Kbtbd3,-1.19E-06,1,ENSMUSG00000025893
Aasdhppt,-7.74E-07,1,ENSMUSG00000025894
Cwf19l2,7.74E-07,1,ENSMUSG00000025898
Alkbh8,-4.85E-07,1,ENSMUSG00000025899
Rp1,-2.84E-08,1,ENSMUSG00000025900
Sox17,-5.14E-07,1,ENSMUSG00000025902
Lypla1,-1.83E-06,1,ENSMUSG00000025903
Oprk1,1.30E-06,0.536063973,ENSMUSG00000025905
Rb1cc1,5.18E-07,1,ENSMUSG00000025907
Sntg1,-6.41E-07,1,ENSMUSG00000025909
Adhfe1,3.50E-07,1,ENSMUSG00000025911
Mybl1,4.75E-07,1,ENSMUSG00000025912
Sgk3,-3.67E-07,1,ENSMUSG00000025915
Ppp1r42,-4.36E-07,1,ENSMUSG00000025916
Cops5,-1.15E-06,1,ENSMUSG00000025917
Stau2,-1.44E-06,1,ENSMUSG00000025920
Rdh10,-4.38E-07,1,ENSMUSG00000025921
Rpl7-ps8,3.77E-06,1,ENSMUSG00000025922
Terf1,1.14E-06,1,ENSMUSG00000025925
Msc,1.32E-06,1,ENSMUSG00000025930
Paqr8,1.12E-06,1,ENSMUSG00000025931
Tmem14a,-1.78E-06,1,ENSMUSG00000025933
Gsta3,1.10E-07,1,ENSMUSG00000025934
Tram1,-7.06E-06,1,ENSMUSG00000025935
Gm4956,-6.52E-08,1,ENSMUSG00000025936
Lactb2,-5.98E-07,1,ENSMUSG00000025937
Slco5a1,1.93E-07,1,ENSMUSG00000025938
Ube2w,-1.78E-06,1,ENSMUSG00000025939
Tmem70,-1.91E-06,1,ENSMUSG00000025940
Crygf,4.27E-07,1,ENSMUSG00000025945
Pth2r,-1.88E-07,1,ENSMUSG00000025946
Pikfyve,9.40E-07,1,ENSMUSG00000025949
Idh1,2.11E-06,1,ENSMUSG00000025950
Akr1cl,1.80E-06,1,ENSMUSG00000025955
Mettl21a,4.72E-08,1,ENSMUSG00000025956
Creb1,2.76E-06,1,ENSMUSG00000025958
Klf7,-2.90E-06,1,ENSMUSG00000025959
4933402D24Rik,-8.70E-07,1,ENSMUSG00000025961
Fastkd2,-1.32E-06,1,ENSMUSG00000025962
Mdh1b,-3.19E-07,1,ENSMUSG00000025963
Adam23,6.11E-06,0.693865531,ENSMUSG00000025964
Eef1b2,-4.84E-06,1,ENSMUSG00000025967
Ndufs1,-2.64E-06,1,ENSMUSG00000025968
Nrp2,1.13055221,0.460449962,ENSMUSG00000025969
Maip1,-2.14E-06,1,ENSMUSG00000025971
Rftn2,-4.80E-07,1,ENSMUSG00000025978
Mob4,-2.75E-06,1,ENSMUSG00000025979
Hspd1,-3.41E-06,1,ENSMUSG00000025980
Coq10b,-2.58E-06,1,ENSMUSG00000025981
Sf3b1,7.44E-08,1,ENSMUSG00000025982
Ccdc150,3.12E-07,1,ENSMUSG00000025983
Slc39a10,1.40E-06,1,ENSMUSG00000025986
Cps1,3.13E-09,1,ENSMUSG00000025991
Slc40a1,3.12E-07,1,ENSMUSG00000025993
Wdr75,-5.98E-07,1,ENSMUSG00000025995
Ikzf2,2.49E-06,1,ENSMUSG00000025997
Lancl1,2.49E-06,1,ENSMUSG00000026000
Acadl,-2.86E-07,1,ENSMUSG00000026003
Kansl1l,1.94E-06,1,ENSMUSG00000026004
Rpe,-1.05E-06,1,ENSMUSG00000026005
Cd28,-3.07E-07,1,ENSMUSG00000026012
Raph1,9.73E-07,1,ENSMUSG00000026014
Carf,-7.47E-07,1,ENSMUSG00000026017
Ica1l,-1.30E-07,1,ENSMUSG00000026018
Wdr12,-1.22E-06,1,ENSMUSG00000026019
Nop58,-1.91E-06,1,ENSMUSG00000026020
Sumo1,-1.18E-05,0.920928096,ENSMUSG00000026021
Cdk15,-1.20E-06,1,ENSMUSG00000026023
Als2,1.85E-06,1,ENSMUSG00000026024
Stradb,-2.85E-07,1,ENSMUSG00000026027
Trak2,6.91E-07,1,ENSMUSG00000026028
Casp8,-1.16E-07,1,ENSMUSG00000026029
Cflar,5.16E-06,0.918617979,ENSMUSG00000026031
Ndufb3,-1.03E-06,1,ENSMUSG00000026032
Clk1,1.44E-06,1,ENSMUSG00000026034
Ppil3,-8.08E-07,1,ENSMUSG00000026035
Nif3l1,-2.67E-06,1,ENSMUSG00000026036
Orc2,5.44E-07,1,ENSMUSG00000026037
Sgo2a,7.61E-07,1,ENSMUSG00000026039
Col5a2,1.99E-06,1,ENSMUSG00000026042
Col3a1,-1.27E-06,1,ENSMUSG00000026043
Poglut2,-1.26E-06,1,ENSMUSG00000026047
Ercc5,1.69E-06,1,ENSMUSG00000026048
Tex30,-1.14E-06,1,ENSMUSG00000026049
Ecrg4,-1.20E-07,1,ENSMUSG00000026051
Khdrbs2,4.54E-07,1,ENSMUSG00000026058
Slc9a2,3.48E-07,1,ENSMUSG00000026062
Ptp4a1,-3.01E-06,1,ENSMUSG00000026064
Il1r1,2.20E-07,1,ENSMUSG00000026072
Il1r2,-5.09E-07,1,ENSMUSG00000026073
Map4k4,2.18E-06,1,ENSMUSG00000026074
Npas2,-6.80E-08,1,ENSMUSG00000026077
Pdcl3,-4.85E-06,1,ENSMUSG00000026078
Chst10,1.39E-06,1,ENSMUSG00000026080
Rev1,4.07E-07,1,ENSMUSG00000026082
Eif5b,5.88E-06,1,ENSMUSG00000026083
Mrpl30,-6.33E-07,1,ENSMUSG00000026087
Mitd1,-5.79E-07,1,ENSMUSG00000026088
Cracdl,-1.18E-06,1,ENSMUSG00000026090
Stk17b,-1.48E-07,1,ENSMUSG00000026094
Asnsd1,9.82E-07,1,ENSMUSG00000026095
Osgepl1,-3.59E-07,1,ENSMUSG00000026096
Ormdl1,-4.21E-07,1,ENSMUSG00000026097
Pms1,-2.33E-07,1,ENSMUSG00000026098
Mstn,2.62E-07,1,ENSMUSG00000026100
Inpp1,7.88E-07,1,ENSMUSG00000026102
Gls,2.97E-06,1,ENSMUSG00000026103
Stat1,2.40E-07,1,ENSMUSG00000026104
Nabp1,3.64E-07,1,ENSMUSG00000026107
Tmeff2,-2.55E-06,1,ENSMUSG00000026109
Mgat4a,-7.53E-07,1,ENSMUSG00000026110
Unc50,-5.79E-06,1,ENSMUSG00000026111
Coa5,-1.49E-07,1,ENSMUSG00000026112
Inpp4a,-4.52E-06,1,ENSMUSG00000026113
Cnga3,4.69E-07,1,ENSMUSG00000026114
Tmem131,1.86E-06,1,ENSMUSG00000026116
Zap70,3.96E-07,1,ENSMUSG00000026117
Sema4c,1.97E-06,0.854093943,ENSMUSG00000026121
Plekhb2,-1.05E-06,1,ENSMUSG00000026123
Ptpn18,7.01E-07,1,ENSMUSG00000026126
Imp4,-1.30E-06,1,ENSMUSG00000026127
Dst,1.07E-05,0.906250258,ENSMUSG00000026131
Prim2,-1.87E-07,1,ENSMUSG00000026134
Zfp142,-3.19E-07,1,ENSMUSG00000026135
Col19a1,4.76E-07,1,ENSMUSG00000026141
Rhbdd1,4.60E-07,1,ENSMUSG00000026142
Col9a1,1.91E-06,1,ENSMUSG00000026147
Mff,-2.37E-06,1,ENSMUSG00000026150
Fam135a,-9.13E-08,1,ENSMUSG00000026153
Sdhaf4,-6.11E-07,1,ENSMUSG00000026154
Smap1,3.46E-06,1,ENSMUSG00000026155
B3gat2,2.00E-06,1,ENSMUSG00000026156
Ogfrl1,2.95E-06,1,ENSMUSG00000026158
Agfg1,1.23E-06,1,ENSMUSG00000026159
Nhej1,-3.30E-07,1,ENSMUSG00000026162
Sphkap,1.98E-06,1,ENSMUSG00000026163
Wnt10a,-2.00E-07,1,ENSMUSG00000026167
Cyp27a1,2.37E-07,1,ENSMUSG00000026170
Rnf25,-1.26E-06,1,ENSMUSG00000026171
Bcs1l,-1.72E-07,1,ENSMUSG00000026172
Plcd4,-9.66E-07,1,ENSMUSG00000026173
Cnot9,-4.61E-06,1,ENSMUSG00000026174
Vil1,1.10E-06,1,ENSMUSG00000026175
Ctdsp1,1.49E-06,1,ENSMUSG00000026176
Slc11a1,-1.59E-07,1,ENSMUSG00000026177
Pnkd,3.05E-06,1,ENSMUSG00000026179
Ppm1f,9.13E-07,1,ENSMUSG00000026181
Igfbp5,-9.88E-07,1,ENSMUSG00000026185
Xrcc5,-2.42E-07,1,ENSMUSG00000026187
Tmem169,-1.82E-06,1,ENSMUSG00000026188
Pecr,1.15E-06,1,ENSMUSG00000026189
Atic,-2.98E-07,1,ENSMUSG00000026192
Fn1,-8.59E-07,1,ENSMUSG00000026193
Bard1,1.19E-06,1,ENSMUSG00000026196
Zfand2b,3.62E-08,1,ENSMUSG00000026197
Abcb6,2.61E-06,1,ENSMUSG00000026198
Ankzf1,-1.45E-06,1,ENSMUSG00000026199
Glb1l,8.16E-07,1,ENSMUSG00000026200
Stk16,-5.28E-07,1,ENSMUSG00000026201
Tuba4a,4.06E-06,0.846482688,ENSMUSG00000026202
Dnajb2,8.55E-07,1,ENSMUSG00000026203
Ptprn,2.88E-06,1,ENSMUSG00000026204
Slc23a3,2.83E-09,1,ENSMUSG00000026205
Speg,1.56E-06,1,ENSMUSG00000026207
Des,3.06E-07,1,ENSMUSG00000026208
Dnpep,7.33E-07,1,ENSMUSG00000026209
Obsl1,8.22E-07,1,ENSMUSG00000026211
Stk11ip,1.28E-06,1,ENSMUSG00000026213
Trip12,1.32E-06,1,ENSMUSG00000026219
Slc16a14,1.08E-06,1,ENSMUSG00000026220
Sp100,-5.90E-07,1,ENSMUSG00000026222
Itm2c,-9.89E-07,1,ENSMUSG00000026223
4933407L21Rik,-1.98E-07,1,ENSMUSG00000026224
2810459M11Rik,2.19E-07,1,ENSMUSG00000026227
Htr2b,1.44E-06,0.64964507,ENSMUSG00000026228
Psmd1,-8.61E-07,1,ENSMUSG00000026229
Ncl,2.97E-06,1,ENSMUSG00000026234
Epha4,1.19E-07,1,ENSMUSG00000026235
Nmur1,-4.43E-07,1,ENSMUSG00000026237
Ptma,-5.46E-06,1,ENSMUSG00000026238
Pde6d,-4.91E-06,1,ENSMUSG00000026239
Cops7b,-4.79E-07,1,ENSMUSG00000026240
Nppc,-2.56E-07,1,ENSMUSG00000026241
Farsb,-2.55E-07,1,ENSMUSG00000026245
Ecel1,2.00E-06,0.00298144,ENSMUSG00000026247
Mrpl44,-6.87E-07,1,ENSMUSG00000026248
Serpine2,-1.25E-07,1,ENSMUSG00000026249
Eif4e2,1.04E-06,1,ENSMUSG00000026254
Efhd1,-4.63E-07,1,ENSMUSG00000026255
Snorc,6.50E-07,1,ENSMUSG00000026258
Ngef,8.28E-07,1,ENSMUSG00000026259
Ndufa10,-7.43E-07,1,ENSMUSG00000026260
Rnpepl1,5.41E-07,1,ENSMUSG00000026269
Capn10,-1.01E-06,1,ENSMUSG00000026270
Gpr35,-1.91E-06,1,ENSMUSG00000026271
Mterf4,1.13E-06,1,ENSMUSG00000026273
Pask,4.64E-08,1,ENSMUSG00000026274
Ppp1r7,-1.15E-06,1,ENSMUSG00000026275
Septin2,-8.68E-07,1,ENSMUSG00000026276
Stk25,-1.28E-06,1,ENSMUSG00000026277
Bok,-1.17E-06,1,ENSMUSG00000026278
Thap4,-1.79E-06,1,ENSMUSG00000026279
Atg4b,-8.47E-07,1,ENSMUSG00000026280
Dtymk,-1.17E-06,1,ENSMUSG00000026281
Ing5,-9.87E-07,1,ENSMUSG00000026283
Inpp5d,1.14E-06,0.944659729,ENSMUSG00000026288
Atg16l1,3.37E-07,1,ENSMUSG00000026289
Spp2,5.99E-07,0.64964507,ENSMUSG00000026295
Iqca,-2.77E-07,1,ENSMUSG00000026301
Mlph,-1.56E-08,1,ENSMUSG00000026303
Rab17,-1.34E-07,1,ENSMUSG00000026304
Lrrfip1,1.13E-06,1,ENSMUSG00000026305
Scly,1.88E-07,1,ENSMUSG00000026307
Ilkap,-8.22E-07,1,ENSMUSG00000026309
Asb1,-2.82E-07,1,ENSMUSG00000026311
Cdh7,-9.49E-08,1,ENSMUSG00000026312
Hdac4,4.08E-06,1,ENSMUSG00000026313
Serpinb8,9.99E-07,1,ENSMUSG00000026315
Cln8,4.49E-08,1,ENSMUSG00000026317
Relch,8.29E-07,1,ENSMUSG00000026319
Tnfrsf11a,-3.20E-07,1,ENSMUSG00000026321
Htr4,-6.00E-07,1,ENSMUSG00000026322
Slco6c1,4.20E-07,1,ENSMUSG00000026331
Gin1,-1.25E-06,1,ENSMUSG00000026333
Pam,-2.21E-06,1,ENSMUSG00000026335
Ccdc93,-7.68E-07,1,ENSMUSG00000026339
Actr3,-1.37E-06,1,ENSMUSG00000026341
Slc35f5,-1.03E-06,1,ENSMUSG00000026342
Gpr39,-4.85E-08,1,ENSMUSG00000026343
Lypd1,-2.88E-08,1,ENSMUSG00000026344
Tmem163,2.01E-06,1,ENSMUSG00000026347
Acmsd,7.55E-07,1,ENSMUSG00000026348
Ccnt2,4.62E-07,1,ENSMUSG00000026349
Ubxn4,1.09E-06,1,ENSMUSG00000026353
Lct,-9.38E-07,1,ENSMUSG00000026354
Mcm6,1.06E-06,1,ENSMUSG00000026355
Dars,-3.79E-06,1,ENSMUSG00000026356
Rgs18,-1.08E-07,1,ENSMUSG00000026357
Rgs1,1.57E-07,1,ENSMUSG00000026358
Rgs2,-5.68E-08,1,ENSMUSG00000026360
Cdc73,1.11E-06,1,ENSMUSG00000026361
Cfh,7.24E-07,1,ENSMUSG00000026365
Tsn,-5.89E-06,1,ENSMUSG00000026374
Nifk,-4.66E-07,1,ENSMUSG00000026377
Epb41l5,1.24E-06,1,ENSMUSG00000026383
Ptpn4,-2.97E-07,1,ENSMUSG00000026384
Dbi,7.70E-06,1,ENSMUSG00000026385
3110009E18Rik,-1.22E-07,1,ENSMUSG00000026388
Steap3,1.98E-06,1,ENSMUSG00000026389
Nek7,-2.06E-06,1,ENSMUSG00000026393
Atp6v1g3,-2.38E-07,1,ENSMUSG00000026394
Ptprc,9.61E-07,1,ENSMUSG00000026395
Nr5a2,-1.41E-07,1,ENSMUSG00000026398
