symbol,LFC,FDR,ID
Nt5el,3.78E-07,1,ENSMUSG00000021718
Rgs7bp,-3.10E-06,1,ENSMUSG00000021719
Rnf180,-1.49E-06,1,ENSMUSG00000021720
Htr1a,-3.65E-07,1,ENSMUSG00000021721
Parp8,1.86E-06,1,ENSMUSG00000021725
Emb,-1.86E-06,1,ENSMUSG00000021728
Hcn1,5.85E-07,1,ENSMUSG00000021730
Mrps30,3.56E-07,1,ENSMUSG00000021731
Slc4a7,1.58E-06,1,ENSMUSG00000021733
Psmd6,-4.96E-07,1,ENSMUSG00000021737
Atxn7,-1.91E-06,1,ENSMUSG00000021738
NA,-5.66E-06,1,ENSMUSG00000021741
Fezf2,1.81E-07,1,ENSMUSG00000021743
NA,-1.04E-07,1,ENSMUSG00000021745
Cfap20dc,-1.23E-06,1,ENSMUSG00000021747
Pdhb,1.47E-07,1,ENSMUSG00000021748
Fam107a,-6.03E-07,0.672649366,ENSMUSG00000021750
Acox2,1.07E-08,1,ENSMUSG00000021751
Kctd6,8.21E-07,1,ENSMUSG00000021752
Map3k1,4.00E-06,1,ENSMUSG00000021754
Il6st,-3.25E-07,1,ENSMUSG00000021756
Ddx4,-2.33E-07,1,ENSMUSG00000021758
Plpp1,-2.45E-06,1,ENSMUSG00000021759
Gpx8,2.08E-06,1,ENSMUSG00000021760
Cspg4b,-1.25E-06,1,ENSMUSG00000021763
Ndufs4,-9.51E-07,1,ENSMUSG00000021764
Fst,2.29E-06,0.00313575,ENSMUSG00000021765
Kat6b,-1.02E-06,1,ENSMUSG00000021767
Dusp13,-4.06E-07,1,ENSMUSG00000021768
Samd8,6.32E-06,0.441346209,ENSMUSG00000021770
Vdac2,2.68E-06,1,ENSMUSG00000021771
Nkiras1,-6.07E-07,1,ENSMUSG00000021772
Comtd1,-1.25E-06,1,ENSMUSG00000021773
Ube2e1,2.46E-06,1,ENSMUSG00000021774
Nr1d2,1.78E-07,1,ENSMUSG00000021775
Thrb,6.70E-07,1,ENSMUSG00000021779
Dlg5,-1.35E-06,1,ENSMUSG00000021782
Ngly1,1.71E-06,1,ENSMUSG00000021785
Oxsm,4.06E-06,1,ENSMUSG00000021786
Sftpa1,6.53E-08,1,ENSMUSG00000021789
Dydc1,3.64E-08,1,ENSMUSG00000021790
Dydc2,-3.48E-07,1,ENSMUSG00000021791
Prxl2a,1.26E-06,1,ENSMUSG00000021792
Glud1,4.85E-06,1,ENSMUSG00000021794
Bmpr1a,1.10E-06,1,ENSMUSG00000021796
Ldb3,4.80E-07,1,ENSMUSG00000021798
Opn4,-9.35E-07,1,ENSMUSG00000021799
Cdhr1,7.25E-07,1,ENSMUSG00000021803
Nid2,1.25E-06,1,ENSMUSG00000021806
Rtraf,-2.49E-06,1,ENSMUSG00000021807
Nudt13,1.73E-06,1,ENSMUSG00000021809
Ecd,9.42E-07,1,ENSMUSG00000021810
Dnajc9,-1.92E-06,1,ENSMUSG00000021811
Anxa7,9.42E-07,1,ENSMUSG00000021814
Mss51,-1.29E-07,1,ENSMUSG00000021815
Ppp3cb,1.63E-06,1,ENSMUSG00000021816
Zswim8,-4.40E-07,1,ENSMUSG00000021819
Camk2g,-1.43E-06,1,ENSMUSG00000021820
Plau,2.418459536,0.140223344,ENSMUSG00000021822
Vcl,1.25E-06,1,ENSMUSG00000021823
Ap3m1,4.70E-06,1,ENSMUSG00000021824
Txndc16,1.68E-06,1,ENSMUSG00000021830
Ero1a,1.06E-06,1,ENSMUSG00000021831
Psmc6,2.41E-07,1,ENSMUSG00000021832
Bmp4,-1.43E-07,1,ENSMUSG00000021835
Samd4,1.55E-06,1,ENSMUSG00000021838
Mapk1ip1l,3.71E-06,1,ENSMUSG00000021840
Ktn1,2.32E-06,1,ENSMUSG00000021843
Peli2,1.19E-07,1,ENSMUSG00000021846
ccdc198,-9.84E-08,1,ENSMUSG00000021850
Slc35f4,8.38E-08,1,ENSMUSG00000021852
Anxa11,1.80E-07,1,ENSMUSG00000021866
Ppif,1.56E-06,1,ENSMUSG00000021868
Slmap,-6.51E-07,1,ENSMUSG00000021870
Rnase10,3.15E-08,1,ENSMUSG00000021872
4933413J09Rik,6.04E-07,1,ENSMUSG00000021874
Rnase4,1.65E-06,1,ENSMUSG00000021876
Arf4,6.68E-06,1,ENSMUSG00000021877
Dnah12,1.23E-06,1,ENSMUSG00000021879
Rnase6,-3.46E-07,4.19E-09,ENSMUSG00000021880
Hacl1,5.06E-08,1,ENSMUSG00000021884
Gpr65,2.22E-07,1,ENSMUSG00000021886
Eaf1,2.89E-06,1,ENSMUSG00000021890
Mettl6,-1.20E-06,1,ENSMUSG00000021891
Sh3bp5,6.47E-07,1,ENSMUSG00000021892
Capn7,6.99E-07,1,ENSMUSG00000021893
Arhgef3,-2.86E-07,1,ENSMUSG00000021895
Asb14,3.85E-07,1,ENSMUSG00000021898
Btd,6.09E-07,1,ENSMUSG00000021900
Bap1,-2.39E-07,1,ENSMUSG00000021901
Phf7,-3.41E-07,1,ENSMUSG00000021902
Galnt15,-2.43E-07,1,ENSMUSG00000021903
Sema3g,1.66E-07,1,ENSMUSG00000021904
Dph3,5.27E-07,1,ENSMUSG00000021905
Oxnad1,2.46E-06,1,ENSMUSG00000021906
Msmb,2.40E-07,1,ENSMUSG00000021907
NA,9.06E-07,1,ENSMUSG00000021908
Nisch,-6.91E-07,1,ENSMUSG00000021910
Parg,-1.60E-06,1,ENSMUSG00000021911
Ogdhl,-1.07E-06,1,ENSMUSG00000021913
Glt8d1,-9.78E-07,1,ENSMUSG00000021916
Spcs1,-8.12E-07,1,ENSMUSG00000021917
Nek4,-2.90E-06,0.857577894,ENSMUSG00000021918
Itih4,7.30E-08,1,ENSMUSG00000021922
Hnrnpa1l2-ps2,5.72E-07,1,ENSMUSG00000021927
Ebpl,-1.64E-06,1,ENSMUSG00000021928
Kpna3,1.19E-06,1,ENSMUSG00000021929
Spryd7,2.96E-07,1,ENSMUSG00000021930
Rnaseh2b,-1.58E-08,1,ENSMUSG00000021932
Mapk8,1.42E-06,1,ENSMUSG00000021936
Pspc1,1.06E-06,1,ENSMUSG00000021938
Ctsb,2.14E-06,1,ENSMUSG00000021939
Ptpn20,2.39E-06,1,ENSMUSG00000021940
Gdf10,2.61E-07,1,ENSMUSG00000021943
Zmym2,1.92E-06,1,ENSMUSG00000021945
Cryl1,-1.51E-06,1,ENSMUSG00000021947
Prkcd,1.72E-06,1,ENSMUSG00000021948
Anxa8,2.55E-06,0.336430123,ENSMUSG00000021950
Eef1akmt1,-1.20E-06,1,ENSMUSG00000021951
Xpo4,8.57E-07,1,ENSMUSG00000021952
Tdh,1.47E-06,1,ENSMUSG00000021953
Tkt,-2.17E-06,1,ENSMUSG00000021957
Pinx1,-1.08E-07,1,ENSMUSG00000021958
Lats2,2.27E-06,1,ENSMUSG00000021959
4930578I06Rik,4.76E-07,1,ENSMUSG00000021961
Dcp1a,8.04E-07,1,ENSMUSG00000021962
Sap18,-3.24E-07,1,ENSMUSG00000021963
Ska3,9.70E-08,1,ENSMUSG00000021965
Mrpl57,-7.65E-06,1,ENSMUSG00000021967
Zdhhc20,4.03E-06,1,ENSMUSG00000021969
Hmbox1,-1.33E-06,1,ENSMUSG00000021972
Micu2,2.84E-06,1,ENSMUSG00000021973
Fgf9,1.46E-07,1,ENSMUSG00000021974
Ints9,2.08E-06,1,ENSMUSG00000021975
Extl3,-2.32E-07,1,ENSMUSG00000021978
Cab39l,1.63E-06,1,ENSMUSG00000021981
Cdadc1,1.51E-06,1,ENSMUSG00000021982
Atp8a2,-1.62E-07,1,ENSMUSG00000021983
Amer2,-1.44E-06,1,ENSMUSG00000021986
Mtmr6,1.60E-06,1,ENSMUSG00000021987
Spata13,1.66E-06,1,ENSMUSG00000021990
Cacna2d3,-5.67E-07,1,ENSMUSG00000021991
Mipep,1.99E-07,1,ENSMUSG00000021993
Wnt5a,1.98E-06,1,ENSMUSG00000021994
Esd,4.79E-06,1,ENSMUSG00000021996
Lrrc63,-6.33E-07,1,ENSMUSG00000021997
Lcp1,-2.54E-07,1,ENSMUSG00000021998
Cpb2,-1.05E-07,1,ENSMUSG00000021999
Zc3h13,-1.66E-07,1,ENSMUSG00000022000
Slc25a30,1.18E-06,1,ENSMUSG00000022003
Gpalpp1,-3.48E-07,1,ENSMUSG00000022008
Nufip1,1.01E-06,1,ENSMUSG00000022009
Tsc22d1,1.08E-06,1,ENSMUSG00000022010
Enox1,2.30E-06,1,ENSMUSG00000022012
Dnajc15,1.95E-06,1,ENSMUSG00000022013
Epsti1,1.35E-06,1,ENSMUSG00000022014
Akap11,1.18E-06,1,ENSMUSG00000022016
Rgcc,3.23E-06,1,ENSMUSG00000022018
Tdrd3,1.33E-06,1,ENSMUSG00000022019
Naa16,-1.21E-06,1,ENSMUSG00000022020
Diaph3,1.06E-06,1,ENSMUSG00000022021
Mtrf1,2.76E-06,1,ENSMUSG00000022022
Wbp4,-2.11E-06,1,ENSMUSG00000022023
Sugt1,2.07E-06,1,ENSMUSG00000022024
Cnmd,1.31E-06,1,ENSMUSG00000022025
Olfm4,2.80E-07,1,ENSMUSG00000022026
Elp3,9.48E-07,1,ENSMUSG00000022031
Scara5,1.51E-07,1,ENSMUSG00000022032
Esco2,-7.30E-07,1,ENSMUSG00000022034
Ccdc25,-8.21E-08,1,ENSMUSG00000022035
Clu,-2.24E-06,1,ENSMUSG00000022037
Adam2,5.15E-06,1,ENSMUSG00000022039
Ephx2,-3.62E-07,1,ENSMUSG00000022040
Chrna2,1.91E-06,0.998941187,ENSMUSG00000022041
Trim35,1.94E-06,1,ENSMUSG00000022043
Stmn4,1.62E-06,1,ENSMUSG00000022044
Dpysl2,8.31E-06,0.885551633,ENSMUSG00000022048
Bnip3l,1.90E-05,0.732070734,ENSMUSG00000022051
Ppp2r2a,1.04E-05,1,ENSMUSG00000022052
Ebf2,-8.38E-07,1,ENSMUSG00000022053
Nefm,-2.07E-06,1,ENSMUSG00000022054
Nefl,-1.94E-06,1,ENSMUSG00000022055
Adam7,2.40E-07,1,ENSMUSG00000022056
Adamdec1,-5.13E-07,1,ENSMUSG00000022057
Pibf1,-1.97E-07,1,ENSMUSG00000022064
Bora,2.15E-07,1,ENSMUSG00000022070
Tnfrsf10b,6.40E-07,1,ENSMUSG00000022074
Rhobtb2,-2.11E-06,1,ENSMUSG00000022075
Klhl1,7.23E-08,1,ENSMUSG00000022076
Pebp4,2.59E-08,1,ENSMUSG00000022085
Bin3,1.83E-06,1,ENSMUSG00000022089
Pdlim2,-1.56E-06,1,ENSMUSG00000022090
Sorbs3,1.45E-06,1,ENSMUSG00000022091
Ppp3cc,6.48E-07,1,ENSMUSG00000022092
Slc39a14,2.82E-07,1,ENSMUSG00000022094
Fam160b2,-1.78E-08,1,ENSMUSG00000022095
Hr,4.22E-07,1,ENSMUSG00000022096
Sftpc,4.96E-08,1,ENSMUSG00000022097
Bmp1,1.38E-06,1,ENSMUSG00000022098
Dmtn,-6.76E-07,1,ENSMUSG00000022099
Xpo7,9.46E-07,1,ENSMUSG00000022100
Fgf17,-6.83E-08,1,ENSMUSG00000022101
Dok2,-4.23E-07,9.99E-10,ENSMUSG00000022102
Gfra2,1.32E-06,1,ENSMUSG00000022103
Rb1,2.86E-06,1,ENSMUSG00000022105
Rcbtb2,2.51E-06,1,ENSMUSG00000022106
Itm2b,-6.67E-06,1,ENSMUSG00000022108
Med4,-9.28E-07,1,ENSMUSG00000022109
Sucla2,2.36E-06,1,ENSMUSG00000022110
Uchl3,3.13E-06,1,ENSMUSG00000022111
Gpc5,-5.52E-07,1,ENSMUSG00000022112
Spry2,4.85E-06,0.532186289,ENSMUSG00000022114
Rbm26,9.12E-07,1,ENSMUSG00000022119
Obi1,-1.03E-06,1,ENSMUSG00000022120
Ednrb,2.92E-06,0.78801962,ENSMUSG00000022122
Scel,1.67E-06,0.837471656,ENSMUSG00000022123
Fbxl3,1.54E-06,1,ENSMUSG00000022124
Cln5,2.64E-06,1,ENSMUSG00000022125
Dct,5.59E-07,1,ENSMUSG00000022129
Tgds,5.34E-07,1,ENSMUSG00000022130
Gpr180,8.25E-07,1,ENSMUSG00000022131
Cldn10,-4.01E-07,1,ENSMUSG00000022132
Dnajc3,-3.12E-08,1,ENSMUSG00000022136
Mbnl2,3.08E-06,1,ENSMUSG00000022139
Nipbl,-2.74E-06,1,ENSMUSG00000022141
Nup155,8.63E-07,1,ENSMUSG00000022142
Gdnf,2.99E-07,1,ENSMUSG00000022144
Osmr,2.39E-08,1,ENSMUSG00000022146
Fyb,6.02E-06,1,ENSMUSG00000022148
C9,3.88E-07,1,ENSMUSG00000022149
Dab2,-5.43E-07,1,ENSMUSG00000022150
Ttc33,5.71E-08,1,ENSMUSG00000022151
Mroh2b,2.94E-06,0.846057962,ENSMUSG00000022155
Rab2b,4.00E-07,1,ENSMUSG00000022159
Mettl3,5.12E-08,1,ENSMUSG00000022160
Dad1,-8.66E-06,1,ENSMUSG00000022174
Lrp10,-9.66E-07,1,ENSMUSG00000022175
Rem2,-6.81E-07,1,ENSMUSG00000022176
Haus4,-1.66E-06,1,ENSMUSG00000022177
4931414P19Rik,-1.09E-06,1,ENSMUSG00000022179
Slc7a8,2.23E-06,1,ENSMUSG00000022180
C6,7.95E-07,0.629965804,ENSMUSG00000022181
Fbxo4,7.89E-07,1,ENSMUSG00000022184
Acin1,-1.10E-06,1,ENSMUSG00000022185
Oxct1,3.24E-07,1,ENSMUSG00000022186
NA,-8.89E-07,1,ENSMUSG00000022187
Drosha,3.26E-07,1,ENSMUSG00000022191
Psmb5,-2.73E-06,1,ENSMUSG00000022193
Bcl2l2,4.71E-07,1,ENSMUSG00000022194
6030458C11Rik,5.79E-07,1,ENSMUSG00000022195
Pdzd2,-9.67E-07,1,ENSMUSG00000022197
Slc22a17,-2.81E-06,1,ENSMUSG00000022199
Golph3,1.38E-06,1,ENSMUSG00000022200
Zfr,-3.43E-06,1,ENSMUSG00000022201
Efs,-4.46E-07,1,ENSMUSG00000022203
Ngdn,-2.24E-06,1,ENSMUSG00000022204
Sub1,6.03E-06,1,ENSMUSG00000022205
Npr3,-4.29E-07,1,ENSMUSG00000022206
Jph4,-4.75E-07,1,ENSMUSG00000022208
Dhrs2,7.59E-07,1,ENSMUSG00000022209
Dhrs4,-1.54E-06,1,ENSMUSG00000022210
Carmil3,-2.33E-06,1,ENSMUSG00000022211
Cpne6,-1.21E-06,1,ENSMUSG00000022212
Dcaf11,5.00E-07,1,ENSMUSG00000022214
Psme1,-3.31E-06,1,ENSMUSG00000022216
Emc9,-4.00E-06,1,ENSMUSG00000022217
Tgm1,-5.89E-06,0.282657717,ENSMUSG00000022218
Cideb,4.20E-07,1,ENSMUSG00000022219
Adcy4,1.20E-06,0.749251016,ENSMUSG00000022220
Ripk3,1.21E-06,0.005929032,ENSMUSG00000022221
Sdr39u1,-2.17E-06,1,ENSMUSG00000022223
Cma1,5.79E-08,1,ENSMUSG00000022225
Mcpt1,-1.02E-07,1,ENSMUSG00000022227
Zscan26,4.38E-06,1,ENSMUSG00000022228
Atp12a,-1.34E-06,0.887356368,ENSMUSG00000022229
Sema5a,-1.89E-08,1,ENSMUSG00000022231
Cct5,-2.59E-06,1,ENSMUSG00000022234
Cmbl,-3.41E-07,1,ENSMUSG00000022235
Ropn1l,-6.99E-08,1,ENSMUSG00000022236
Ankrd33b,1.95E-07,1,ENSMUSG00000022237
Ctnnd2,1.48E-07,1,ENSMUSG00000022240
Tars,5.54E-07,1,ENSMUSG00000022241
Amacr,-3.29E-07,1,ENSMUSG00000022244
Skor1,6.13E-07,1,ENSMUSG00000022245
Rai14,-1.75E-07,1,ENSMUSG00000022246
Brix1,9.82E-07,1,ENSMUSG00000022247
Rad1,1.34E-07,1,ENSMUSG00000022248
Nadk2,-1.20E-06,1,ENSMUSG00000022253
Mtdh,2.89E-06,1,ENSMUSG00000022255
Laptm4b,1.78E-06,1,ENSMUSG00000022257
Sdc2,6.25E-07,1,ENSMUSG00000022261
Dnah5,4.60E-09,1,ENSMUSG00000022262
Trio,-1.10E-07,1,ENSMUSG00000022263
Ank,8.34E-07,1,ENSMUSG00000022265
Marchf11,-1.62E-07,1,ENSMUSG00000022269
Retreg1,2.54E-06,1,ENSMUSG00000022270
Myo10,2.26E-06,1,ENSMUSG00000022272
Rnf19a,5.80E-07,1,ENSMUSG00000022280
Pabpc1,3.82E-06,1,ENSMUSG00000022283
Ywhaz,1.23E-05,0.384348143,ENSMUSG00000022285
Grhl2,3.46E-06,0.695574037,ENSMUSG00000022286
Rrm2b,2.00E-07,1,ENSMUSG00000022292
Atp6v1c1,-1.11E-08,1,ENSMUSG00000022295
Baalc,5.83E-07,1,ENSMUSG00000022296
Fzd6,7.19E-07,1,ENSMUSG00000022297
Slc25a32,3.56E-07,1,ENSMUSG00000022299
Dcaf13,5.52E-07,1,ENSMUSG00000022300
Dcstamp,2.22E-07,1,ENSMUSG00000022303
Dpys,-1.43E-07,1,ENSMUSG00000022304
Lrp12,9.63E-07,1,ENSMUSG00000022305
Zfpm2,-2.30E-07,1,ENSMUSG00000022306
Oxr1,-1.93E-07,1,ENSMUSG00000022307
Angpt1,-1.22E-07,1,ENSMUSG00000022309
Csmd3,-7.51E-07,1,ENSMUSG00000022311
Eif3h,-2.04E-06,1,ENSMUSG00000022312
Utp23,-3.58E-07,1,ENSMUSG00000022313
Rad21,8.67E-07,1,ENSMUSG00000022314
Slc30a8,6.33E-07,1,ENSMUSG00000022315
Cdh10,1.20E-06,1,ENSMUSG00000022321
Shcbp1,-4.23E-07,1,ENSMUSG00000022322
Rida,-1.38E-06,1,ENSMUSG00000022323
Matn2,9.28E-07,1,ENSMUSG00000022324
Pop1,2.94E-08,1,ENSMUSG00000022325
Stk3,1.27E-06,1,ENSMUSG00000022329
Osr2,6.07E-07,1,ENSMUSG00000022330
Khdrbs3,1.24E-06,1,ENSMUSG00000022332
Zfat,3.59E-07,1,ENSMUSG00000022335
Eif3e,7.61E-06,1,ENSMUSG00000022336
Emc2,3.47E-06,1,ENSMUSG00000022337
Eny2,5.68E-06,1,ENSMUSG00000022338
Ebag9,9.07E-07,1,ENSMUSG00000022339
Sybu,2.69E-07,1,ENSMUSG00000022340
Kcnv1,-9.98E-07,1,ENSMUSG00000022342
Myc,3.17E-07,1,ENSMUSG00000022346
Washc5,-6.12E-07,1,ENSMUSG00000022350
Sqle,1.28E-06,1,ENSMUSG00000022351
Mtss1,1.18E-07,1,ENSMUSG00000022353
Ndufb9,-8.60E-07,1,ENSMUSG00000022354
Klhl38,7.67E-07,1,ENSMUSG00000022357
Fbxo32,-5.00E-07,1,ENSMUSG00000022358
Wdyhv1,8.03E-07,1,ENSMUSG00000022359
Atad2,4.01E-07,1,ENSMUSG00000022360
Zhx1,8.94E-07,1,ENSMUSG00000022361
NA,1.02E-06,1,ENSMUSG00000022362
Tbc1d31,-5.01E-07,1,ENSMUSG00000022364
Derl1,-1.29E-06,1,ENSMUSG00000022365
Slc22a22,1.08E-06,6.31E-16,ENSMUSG00000022366
Has2,1.21E-06,0.036415692,ENSMUSG00000022367
Mtbp,-2.44E-07,1,ENSMUSG00000022369
Mrpl13,-2.86E-06,1,ENSMUSG00000022370
Col14a1,1.20E-07,1,ENSMUSG00000022371
Sla,1.90E-07,1,ENSMUSG00000022372
Lrrc6,1.08E-07,1,ENSMUSG00000022375
Adcy8,1.26E-06,0.887356368,ENSMUSG00000022376
Asap1,-1.53E-06,1,ENSMUSG00000022377
Cyrib,-3.15E-07,1,ENSMUSG00000022378
Wnt7b,2.11E-07,1,ENSMUSG00000022382
Ppara,-1.36E-07,1,ENSMUSG00000022383
Gtse1,-9.48E-07,0.703632312,ENSMUSG00000022385
Trmu,1.42E-07,1,ENSMUSG00000022386
Brd1,2.40E-06,1,ENSMUSG00000022387
Ttll8,2.13E-07,1,ENSMUSG00000022388
Tef,1.13E-06,1,ENSMUSG00000022389
Zc3h7b,1.21E-06,1,ENSMUSG00000022390
Rangap1,9.22E-08,1,ENSMUSG00000022391
L3mbtl2,-8.48E-07,1,ENSMUSG00000022394
Rbx1,6.27E-06,1,ENSMUSG00000022400
Xpnpep3,-1.20E-06,1,ENSMUSG00000022401
St13,7.31E-06,0.717156255,ENSMUSG00000022403
Slc25a17,-9.14E-07,1,ENSMUSG00000022404
Adsl,-3.60E-07,1,ENSMUSG00000022407
Fam83f,2.28E-07,1,ENSMUSG00000022408
Mief1,1.06E-06,1,ENSMUSG00000022412
Tab1,-1.92E-07,1,ENSMUSG00000022414
Syngr1,-5.74E-07,1,ENSMUSG00000022415
Cacna1i,5.45E-07,1,ENSMUSG00000022416
Deptor,1.16E-06,1,ENSMUSG00000022419
Dnal4,-7.28E-07,1,ENSMUSG00000022420
Nptxr,-1.70E-06,1,ENSMUSG00000022421
Dscc1,-6.39E-07,1,ENSMUSG00000022422
Enpp2,-1.02E-06,1,ENSMUSG00000022425
Josd1,-3.47E-07,1,ENSMUSG00000022426
Tomm22,-8.84E-08,1,ENSMUSG00000022427
Cby1,-1.68E-06,1,ENSMUSG00000022428
Dmc1,6.06E-07,1,ENSMUSG00000022429
Ribc2,2.72E-07,1,ENSMUSG00000022431
Smc1b,-2.41E-07,1,ENSMUSG00000022432
Csnk1e,1.82E-07,1,ENSMUSG00000022433
Fam118a,1.82E-06,1,ENSMUSG00000022434
Sh3bp1,3.30E-07,1,ENSMUSG00000022436
Samm50,5.83E-08,1,ENSMUSG00000022437
Parvb,-1.49E-06,1,ENSMUSG00000022438
Parvg,-4.13E-07,1,ENSMUSG00000022439
C1qtnf6,2.35E-07,1,ENSMUSG00000022440
Efcab6,-1.67E-07,1,ENSMUSG00000022441
Ttll1,-6.50E-08,1,ENSMUSG00000022442
Myh9,-4.15E-06,1,ENSMUSG00000022443
Cyp2d26,-4.48E-07,1,ENSMUSG00000022445
Adamts20,1.16E-06,0.708546207,ENSMUSG00000022449
Ndufa6,-2.75E-06,1,ENSMUSG00000022450
Twf1,9.06E-06,0.100663795,ENSMUSG00000022451
Smdt1,-8.21E-06,1,ENSMUSG00000022452
Naga,-9.54E-07,1,ENSMUSG00000022453
Nell2,-3.30E-07,1,ENSMUSG00000022454
Septin3,3.73E-07,1,ENSMUSG00000022456
Slc38a2,1.66E-06,1,ENSMUSG00000022462
Srebf2,-1.01E-06,1,ENSMUSG00000022463
Slc38a4,9.36E-07,1,ENSMUSG00000022464
Rpap3,-4.18E-07,1,ENSMUSG00000022466
Rapgef3,9.26E-07,0.973819245,ENSMUSG00000022469
Xrcc6,1.16E-06,1,ENSMUSG00000022471
Desi1,-6.86E-07,1,ENSMUSG00000022472
Pmm1,-2.46E-06,1,ENSMUSG00000022474
Hdac7,-5.86E-07,1,ENSMUSG00000022475
Polr3h,1.75E-06,1,ENSMUSG00000022476
Aco2,-1.80E-06,1,ENSMUSG00000022477
Vdr,2.06E-07,1,ENSMUSG00000022479
Col2a1,-1.17E-06,1,ENSMUSG00000022483
Hoxc10,-7.55E-07,1,ENSMUSG00000022484
Hoxc5,3.11E-07,1,ENSMUSG00000022485
Gtsf1,1.27E-06,1,ENSMUSG00000022487
Nckap1l,-7.85E-07,1,ENSMUSG00000022488
Pde1b,-5.56E-07,1,ENSMUSG00000022489
Ppp1r1a,1.78E-06,1,ENSMUSG00000022490
Shisa9,1.19E-06,0.440762279,ENSMUSG00000022494
Txndc11,-1.18E-06,1,ENSMUSG00000022498
Litaf,5.75E-07,1,ENSMUSG00000022500
Nubp1,-1.34E-06,1,ENSMUSG00000022503
Ciita,-9.10E-07,1,ENSMUSG00000022504
Emp2,4.33E-07,1,ENSMUSG00000022505
1810013L24Rik,5.26E-06,0.882228742,ENSMUSG00000022507
Bcl6,-2.91E-06,1,ENSMUSG00000022508
Trp63,-3.23E-07,1,ENSMUSG00000022510
Cldn1,-6.45E-07,0.973819245,ENSMUSG00000022512
Il1rap,-2.36E-07,1,ENSMUSG00000022514
Anks3,1.27E-07,1,ENSMUSG00000022515
Nudt16l1,-3.81E-07,1,ENSMUSG00000022516
Mgrn1,-1.57E-06,1,ENSMUSG00000022517
4930562C15Rik,-3.85E-07,1,ENSMUSG00000022518
Srl,-3.09E-07,1,ENSMUSG00000022519
Crebbp,6.55E-06,1,ENSMUSG00000022521
Fgf12,-2.89E-07,1,ENSMUSG00000022523
Plaat1,-3.96E-07,1,ENSMUSG00000022525
Zfp251,1.41E-06,1,ENSMUSG00000022526
Hes1,-1.80E-06,1,ENSMUSG00000022528
Zfp263,1.74E-06,1,ENSMUSG00000022529
Atp13a3,2.03E-06,1,ENSMUSG00000022533
Glyr1,8.79E-07,1,ENSMUSG00000022536
Tmem44,1.01E-06,0.957210638,ENSMUSG00000022537
Lsg1,-1.00E-07,1,ENSMUSG00000022538
Rogdi,-1.39E-06,1,ENSMUSG00000022540
4930451G09Rik,-1.30E-06,1,ENSMUSG00000022543
Eef2kmt,-3.78E-07,1,ENSMUSG00000022544
Ercc4,-1.35E-06,1,ENSMUSG00000022545
Gpt,1.02E-06,1,ENSMUSG00000022546
Apod,1.38E-07,1,ENSMUSG00000022548
Adck5,2.69E-07,1,ENSMUSG00000022550
Cyc1,-2.94E-06,1,ENSMUSG00000022551
Sharpin,-1.91E-06,1,ENSMUSG00000022552
Maf1,-2.33E-06,1,ENSMUSG00000022553
Hgh1,-6.65E-07,1,ENSMUSG00000022554
Dgat1,8.29E-07,1,ENSMUSG00000022555
Hsf1,-1.46E-06,1,ENSMUSG00000022556
Bop1,-1.02E-06,1,ENSMUSG00000022557
Mroh1,-1.81E-06,1,ENSMUSG00000022558
Fbxl6,1.05E-07,1,ENSMUSG00000022559
Slc52a2,-1.02E-06,1,ENSMUSG00000022560
Gpaa1,-1.22E-06,1,ENSMUSG00000022561
Oplah,-4.01E-06,1,ENSMUSG00000022562
Grina,-2.01E-06,1,ENSMUSG00000022564
Plec,-2.01E-06,1,ENSMUSG00000022565
Scrib,-4.13E-07,1,ENSMUSG00000022568
Gfus,-3.06E-07,1,ENSMUSG00000022570
Pycrl,-9.18E-07,1,ENSMUSG00000022571
Naprt,-2.44E-07,1,ENSMUSG00000022574
Gsdmd,-3.40E-07,1,ENSMUSG00000022575
Ly6h,-1.42E-06,1,ENSMUSG00000022577
Gpihbp1,-1.03E-07,1,ENSMUSG00000022579
Rhpn1,-1.20E-06,1,ENSMUSG00000022580
Ly6g,9.845100018,0.000358319,ENSMUSG00000022582
Ly6c2,5.45E-07,2.64E-06,ENSMUSG00000022584
Ly6e,1.87E-06,0.857060023,ENSMUSG00000022587
NA,5.75E-07,1,ENSMUSG00000022591
Lynx1,6.47E-07,1,ENSMUSG00000022594
Lypd2,1.02E-07,0.721364771,ENSMUSG00000022595
Slurp1,-2.84E-06,0.384348143,ENSMUSG00000022596
Zbtb11,-8.12E-07,1,ENSMUSG00000022601
Arc,-3.73E-07,1,ENSMUSG00000022602
Cep97,3.15E-06,1,ENSMUSG00000022604
Ptk2,3.37E-07,1,ENSMUSG00000022607
Mapk12,-1.90E-06,1,ENSMUSG00000022610
Lmf2,1.11E-06,1,ENSMUSG00000022614
Tymp,-1.62E-06,1,ENSMUSG00000022615
Chkb,-1.56E-07,1,ENSMUSG00000022617
Mapk8ip2,-9.08E-07,1,ENSMUSG00000022619
Arsa,-1.22E-06,1,ENSMUSG00000022620
Rabl2,2.06E-07,1,ENSMUSG00000022621
Acr,-7.28E-07,1,ENSMUSG00000022622
Shank3,-1.09E-06,1,ENSMUSG00000022623
Kif21a,-7.09E-07,1,ENSMUSG00000022629
Yaf2,-3.37E-07,1,ENSMUSG00000022634
Zcrb1,4.90E-08,1,ENSMUSG00000022635
Alcam,-1.06E-06,1,ENSMUSG00000022636
Cblb,7.82E-07,1,ENSMUSG00000022637
